45.198.224.241 - - [30/Jun/2026:00:16:20 +0000] "CONNECT google.com:443 HTTP/1.1" 501 443
52.188.82.196 - - [30/Jun/2026:22:36:04 +0000] "GET /actuator/;/env HTTP/1.1" 401 -
52.188.82.196 - - [30/Jun/2026:22:36:04 +0000] "GET /api/actuator/ HTTP/1.1" 500 125
52.188.82.196 - - [30/Jun/2026:22:36:04 +0000] "GET /api/actuator/env HTTP/1.1" 500 128
52.188.82.196 - - [30/Jun/2026:22:36:05 +0000] "GET /api/actuator/;/env HTTP/1.1" 401 -
52.188.82.196 - - [30/Jun/2026:22:36:05 +0000] "GET /management/ HTTP/1.1" 401 114
52.188.82.196 - - [30/Jun/2026:22:36:05 +0000] "GET /management/mappings HTTP/1.1" 401 122
52.188.82.196 - - [30/Jun/2026:22:36:05 +0000] "GET /management/env HTTP/1.1" 401 117
52.188.82.196 - - [30/Jun/2026:22:36:05 +0000] "GET /management/;/env HTTP/1.1" 401 -
52.188.82.196 - - [30/Jun/2026:22:36:05 +0000] "GET /dev/actuator/ HTTP/1.1" 401 116
52.188.82.196 - - [30/Jun/2026:22:36:05 +0000] "GET /dev/actuator/env HTTP/1.1" 401 119
52.188.82.196 - - [30/Jun/2026:22:36:06 +0000] "GET /app/actuator/ HTTP/1.1" 401 116
52.188.82.196 - - [30/Jun/2026:22:36:06 +0000] "GET /app/actuator/env HTTP/1.1" 401 119
147.185.132.94 - - [30/Jun/2026:23:14:29 +0000] "GET / HTTP/1.0" 401 92
5.61.209.43 - - [30/Jun/2026:23:21:23 +0000] "GET /SDK/webLanguage HTTP/1.1" 401 148
94.156.152.234 - - [30/Jun/2026:23:24:44 +0000] "GET /login HTTP/1.1" 500 143
45.194.92.57 - - [30/Jun/2026:23:25:57 +0000] "GET /login HTTP/1.1" 500 145
47.254.69.53 - - [30/Jun/2026:23:29:03 +0000] "GET / HTTP/1.1" 401 103
47.254.69.53 - - [30/Jun/2026:23:29:06 +0000] "GET / HTTP/1.1" 401 131
66.132.186.179 - - [30/Jun/2026:23:42:35 +0000] "GET / HTTP/1.1" 401 103
66.132.186.179 - - [30/Jun/2026:23:42:44 +0000] "-" 400 435
66.132.186.179 - - [30/Jun/2026:23:42:44 +0000] "GET / HTTP/1.1" 401 132
66.132.186.179 - - [30/Jun/2026:23:42:48 +0000] "-" 400 435
66.132.186.179 - - [30/Jun/2026:23:42:49 +0000] "GET /.well-known/security.txt HTTP/1.1" 401 152
